num_ops num_float_ops num_comp_ops deepest_loop_level num_threads num_lambda_iter t(5) t(50) t(500) t(5000)
../functions/mat_mat5.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 32 100 0.00577133 0.0289376 0.0468196 0.0366341
../functions/mat_mat6.hpp 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 1 500 1.61525 1.41357 1.46045 1.45961
../functions/mat_mat6.hpp 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 2 500 0.897407 0.7156 1.41047 1.41168
../functions/mat_mat6.hpp 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 4 500 0.494502 0.503727 1.52333 1.71075
../functions/mat_mat6.hpp 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 6 500 0.35116 0.359629 1.60185 1.71164
../functions/mat_mat6.hpp 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 8 500 0.290104 0.408353 1.66296 1.65891
../functions/mat_mat6.hpp 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 10 500 0.228582 0.210943 1.71291 1.4197
../functions/mat_mat6.hpp 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 12 500 0.200201 0.211287 1.74819 1.68862
../functions/mat_mat6.hpp 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 14 500 0.184487 0.205456 1.6841 1.64864
../functions/mat_mat6.hpp 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 16 500 0.177012 0.200409 1.74747 1.70491
../functions/mat_mat6.hpp 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 18 500 0.167019 0.305768 2.77569 1.70022
../functions/mat_mat6.hpp 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 20 500 0.172631 0.336291 1.7478 1.71906
../functions/mat_mat6.hpp 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 22 500 0.15221 0.304511 1.77123 1.71761
../functions/mat_mat6.hpp 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 24 500 0.174934 0.347643 2.78591 2.79023
../functions/mat_mat6.hpp 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 26 500 0.175197 0.307653 2.74682 1.71899
../functions/mat_mat6.hpp 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 28 500 0.151612 0.349861 2.78793 2.74994
../functions/mat_mat6.hpp 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 30 500 0.1411 0.367856 2.80056 2.76229
../functions/mat_mat6.hpp 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 1001006 500000 250503 2 32 500 0.158091 0.383685 2.83 2.7857
../functions/mat_mat.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 1 1000 25.7169 25.6396 25.8756 25.4506
../functions/mat_mat.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 2 1000 14.6757 14.5253 14.5216 25.5642
../functions/mat_mat.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4 1000 8.22856 8.13972 15.2466 26.688
../functions/mat_mat.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 6 1000 5.83668 6.82934 15.7621 27.3038
../functions/mat_mat.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 8 1000 4.65318 5.37668 16.1197 28.0662
